,name,api_keyword,business_status,place_id,lat,lng,rating,user_ratings_total,types,vicinity,price_level
1651,Le R Cocktail Bar,bar,OPERATIONAL,ChIJ___LgMZv5kcRq1EgcyBHeKo,48.8723537,2.3091151,3.9,19,"['bar', 'point_of_interest', 'establishment']","94 Rue La Boétie, Paris",
1652,Sharky's Steakhouse Bar Restaurant,bar,OPERATIONAL,ChIJSSRQlbpl5kcR9qjnr8VPRHU,48.9097221,2.2487796,3.9,642,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","35 Av. Foch, La Garenne-Colombes",2
1653,Skyline Bar,bar,OPERATIONAL,ChIJAxHmKg5l5kcRFqw0ExYRocg,48.88857429999999,2.250423,4.3,202,"['bar', 'point_of_interest', 'establishment']","Hotel MELIA PARIS LA DEFENSE, 4 Espl. du Général de Gaulle, Courbevoie",
1654,Windo Skybar,bar,OPERATIONAL,ChIJPfxbd4xv5kcRr3Z8ecKNQsI,48.88006970000001,2.2840216,4.3,645,"['bar', 'night_club', 'point_of_interest', 'establishment']","34ème étage du Hyatt Regency Paris Etoile, 3 Pl. du Général Kœnig, Paris",3
1655,Le Rendez-Vous,bar,OPERATIONAL,ChIJV66i9oZv5kcRgj1I2xTrQzE,48.8905385,2.2834479,4.7,54,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","61 Rue Danton, Levallois-Perret",2
1656,Le Rapid Bar,bar,OPERATIONAL,ChIJlWu5MZtl5kcRq9rjjjTXJrw,48.904887,2.2691813,4.4,21,"['bar', 'point_of_interest', 'establishment']","50 Av. Pasteur, Courbevoie",
1657,L'Etoile,bar,OPERATIONAL,ChIJo8JtUpNv5kcRwVMtrd5F7Uk,48.8774633,2.2948882,2.9,14,"['bar', 'point_of_interest', 'establishment']","19 Rue de l'Étoile, Paris",
1658,Bar Events,bar,OPERATIONAL,ChIJmcuWYBdl5kcRyoy2dwry8uA,48.8820527,2.2456875,0.0,0,"['bar', 'point_of_interest', 'establishment']","34 Quai de Dion Bouton, Puteaux",
1659,Cafe Bar Aperos,bar,OPERATIONAL,ChIJw3vwR5xv5kcRPvuGUB8ig1A,48.8943302,2.2955235,0.0,0,"['bar', 'point_of_interest', 'establishment']","95 Rue Jean Jaurès, Levallois-Perret",
1660,Bar Des Artistes,bar,OPERATIONAL,ChIJJ96-BcRv5kcRoIzS4kylkms,48.8715137,2.3068272,3.0,29,"['bar', 'point_of_interest', 'establishment']","43 Rue de Ponthieu, Paris",
1661,Champs Elysées Bar,bar,OPERATIONAL,ChIJK-xGjuxv5kcRKU9YH8szro4,48.8753888,2.2945169,4.0,65,"['bar', 'cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']","3 Av. Mac-Mahon, Paris",
1662,W Terrasse Bar,bar,OPERATIONAL,ChIJNe91h8Fv5kcR8HUaz_4mD8M,48.8722657,2.3035502,4.0,2,"['bar', 'point_of_interest', 'establishment']","7 Rue de Berri, Paris",
1663,Doris Bar,bar,OPERATIONAL,ChIJrdKy0Kdv5kcREuzmhNlf4LA,48.872159,2.294962,0.0,0,"['bar', 'point_of_interest', 'establishment']","5 Rue de Presbourg, Paris",
1664,Nodd Bar,bar,OPERATIONAL,ChIJ5UnTAbNl5kcRNQ7W74s2QWs,48.88804,2.250782,3.9,282,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","2 Espl. du Général de Gaulle, Courbevoie",
1665,Le Bar Kléber,bar,OPERATIONAL,ChIJo41X6-5v5kcRbB2lemNrNZY,48.8710588,2.2933592,4.4,84,"['bar', 'point_of_interest', 'establishment']","19 Av. Kléber, Paris",
1666,Le Cristal Bar Brasserie,bar,OPERATIONAL,ChIJF2RnVuxv5kcRVbi6csdZNzM,48.8747876,2.2930349,3.6,364,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","6 Av. de la Grande Armée, Paris",
1667,Idéal Bar,bar,OPERATIONAL,ChIJ-xEscsZv5kcRsmBahYtYnAU,48.872622,2.3104746,4.2,123,"['cafe', 'bar', 'food', 'point_of_interest', 'establishment']","71 Rue La Boétie, Paris",2
1668,Bar du Métro - Chez Momo,bar,OPERATIONAL,ChIJIdxZimhv5kcRyS0oQAt_60g,48.9150445,2.294259,4.1,91,"['bar', 'point_of_interest', 'establishment']","60 Bd Voltaire, Asnières-sur-Seine",1
1669,L'Escale - Bar Brasserie,bar,OPERATIONAL,ChIJ7y0_ewxv5kcRQhexSljURQM,48.90290030000001,2.3065779,4.2,35,"['bar', 'point_of_interest', 'establishment']","Rue Martre, Clichy",
1670,Bar Brasserie,bar,OPERATIONAL,ChIJBag7je5v5kcR_0ddvn3rT1U,48.8711627,2.2928708,2.5,2,"['bar', 'point_of_interest', 'establishment']","20M Av. Kléber, Paris",
1671,The Modern Bar Cafe Restaurant,bar,OPERATIONAL,ChIJba_KX5Jl5kcRzV_J_kKvjrw,48.9152881,2.2689439,4.6,81,"['bar', 'point_of_interest', 'establishment']","1 Pl. de la République, Bois-Colombes",2
1672,Le Bar à promotions,bar,OPERATIONAL,ChIJs2G0OYlv5kcRuX18FXU0gMY,48.8716295,2.3080178,0.0,0,"['bar', 'point_of_interest', 'establishment']","91 Rue La Boétie, Paris",
1673,Bar Ifoulki Brasserie,bar,OPERATIONAL,ChIJfSKJa2hv5kcRO_QQJCci_ko,48.9162817,2.294153,0.0,0,"['bar', 'point_of_interest', 'establishment']","21 Rue des Bas, Asnières-sur-Seine",
1674,Bar De La Belle Epoque,bar,OPERATIONAL,ChIJq2PIpAxv5kcRChmOzcN6F9Q,48.9029562,2.3042649,1.0,2,"['bar', 'point_of_interest', 'establishment']","1 Rue Villeneuve, Clichy",
1675,Bar Brasserie,bar,OPERATIONAL,ChIJp-U5hKFl5kcRGLG__T9QNXE,48.9029575,2.2559393,4.0,2,"['bar', 'point_of_interest', 'establishment']",Courbevoie,
1676,Éclipse - The Table Bar,bar,OPERATIONAL,ChIJIRB02_Jl5kcRoUVGfq1blBc,48.8905623,2.2433916,4.2,174,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","86 Espl. du Général de Gaulle, Courbevoie",
1677,LG Chausey,bar,OPERATIONAL,ChIJhY0GcOtv5kcRf_zSLUfZD4U,48.8761439,2.2950895,2.0,4,"['bar', 'point_of_interest', 'establishment']","11 Rue Troyon, Paris",
1678,Duke Burger House,bar,OPERATIONAL,ChIJ2dMYKRBl5kcRhPAECdgskFk,48.88815109999999,2.2478571,3.5,682,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","Galerie de l'Esplanade, 35 Cr Michelet, Puteaux",2
1679,Amici - Bar à vins italiens,bar,OPERATIONAL,ChIJtxiDeo1v5kcRRW-JQzlhqso,48.8795389,2.28957,4.3,314,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","77 bis Av. des Ternes, Paris",2
1680,Ahnif Bar,bar,OPERATIONAL,ChIJVdWSQGhv5kcREE4OJx3bEY0,48.9163405,2.2945925,5.0,1,"['bar', 'point_of_interest', 'establishment']",Asnières-sur-Seine,
1681,Sarl Sport Bar,bar,OPERATIONAL,ChIJPT0Re8Fv5kcRMUVyuZWn2Zk,48.8725868,2.3040885,0.0,0,"['bar', 'point_of_interest', 'establishment']","13 Rue de Berri, Paris",
1682,Bar de L'Escadrille,bar,OPERATIONAL,ChIJ0zQ4BMJv5kcRPegeI0Ev4ho,48.8713088,2.3013466,3.9,9,"['bar', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']","99 Av. des Champs-Élysées, Paris",
1683,Rosa Bonheur à l'Ouest,bar,OPERATIONAL,ChIJEcReBntv5kcRBBUhe-NRVV8,48.905407,2.288906,4.1,2203,"['bar', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","20 Quai du Dr Dervaux, Asnières-sur-Seine",2
1684,The Gambler Bar PMU,bar,OPERATIONAL,ChIJ8eCL8Mll5kcRGGaM27QjhyM,48.88594459999999,2.257907,4.4,8,"['bar', 'point_of_interest', 'establishment']","188 Av. Charles de Gaulle, Neuilly-sur-Seine",
1685,Octopus,bar,OPERATIONAL,ChIJF41ZgVJl5kcRSZ3S6nMOX0c,48.8877292,2.2506086,4.0,578,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']","1 Esplanade de La Défense, Puteaux",
1686,Zaïka Tapas Bar,bar,OPERATIONAL,ChIJd_0N7uJl5kcRv4xO4R8-w8Q,48.884043,2.2577571,4.5,76,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","13 Rue de Longchamp, Neuilly-sur-Seine",
1687,Au Coin ! Bistrot-Bar Chic Courbevoie,bar,OPERATIONAL,ChIJHbv4rRRl5kcRJLeU756dmM8,48.8965052,2.2539803,4.3,252,"['restaurant', 'night_club', 'bar', 'food', 'point_of_interest', 'establishment']","28 Rue de l'Alma Halle de marché Charras, Courbevoie",
1688,⚜️Le Narjisse26 Tenue correcte exigée et Mixité la direction se réserve le droit d’entrée🔞⚜️,bar,OPERATIONAL,ChIJ1YDYq-xv5kcR0xTxvBrLpUU,48.876977,2.295298,4.2,1100,"['night_club', 'bar', 'cafe', 'food', 'point_of_interest', 'establishment']","26 Rue Brey, Paris",
1689,BAR TABAC LE MARYLAND,bar,OPERATIONAL,ChIJNeI5Vadv5kcRy3hqzsEvFq0,48.8972536,2.3086174,3.7,34,"['bar', 'point_of_interest', 'establishment']","7 Bd Jean Jaurès, Clichy",
1690,Le Chiquito,bar,OPERATIONAL,ChIJXYZalgpl5kcRuj3W9GhgxzU,48.8975184,2.2563636,3.5,108,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","3 Rue de Colombes, Courbevoie",2
1691,Bar Les Bourguignons,bar,OPERATIONAL,ChIJW45fPvVl5kcRE78Io6oZWdE,48.9190556,2.2804518,3.7,25,"['bar', 'point_of_interest', 'establishment']",Bois-Colombes,
1692,Bar PMU,bar,OPERATIONAL,ChIJBQBRtill5kcRHe6xnMqwYBU,48.91703589999999,2.265387,5.0,1,"['bar', 'point_of_interest', 'establishment']","1 Av. Gambetta, Bois-Colombes",
1693,Atrium Bar,bar,OPERATIONAL,ChIJYyt4v8Nv5kcRn9QgJX5fJtU,48.8714507,2.3052729,3.9,11,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']","70 Av. des Champs-Élysées, Paris",
1694,Alfred's Café,bar,OPERATIONAL,ChIJrzOW_wVl5kcR_r2_9plKH7o,48.8933752,2.246287,3.6,234,"['bar', 'cafe', 'food', 'point_of_interest', 'establishment']","47 Av. Gambetta, Courbevoie",2
1695,citizenM Paris La Défense Hotel,hotel,OPERATIONAL,ChIJ4ZEQr_5k5kcR_uMvKUYxeEY,48.8939686,2.2299959,4.5,1760,"['lodging', 'point_of_interest', 'establishment']","194 Jard. de l'Arche, Nanterre",
1696,Renaissance Paris La Defense Hotel,hotel,OPERATIONAL,ChIJAdrAt_1k5kcReTyL--W6MS0,48.892657,2.2339448,4.2,2036,"['lodging', 'point_of_interest', 'establishment']","60 Cr Valmy, Puteaux",
1697,Hôtel Paris Neuilly,hotel,OPERATIONAL,ChIJgYbDQ2Fl5kcRw25GVjdWIZI,48.8843451,2.2606589,4.2,610,"['lodging', 'point_of_interest', 'establishment']","1 Avenue de Madrid, 199 Av. Charles de Gaulle, Neuilly-sur-Seine",
1698,Courtyard by Marriott Paris La Defense West - Colombes,hotel,OPERATIONAL,ChIJX3QKIUxk5kcRXR4c_427BCU,48.91242769999999,2.2312252,3.9,592,"['lodging', 'point_of_interest', 'establishment']","91 Bd Charles de Gaulle, Colombes",
1699,Hilton Paris La Defense,hotel,OPERATIONAL,ChIJdeNl6QNl5kcRnObDTla7XoE,48.8928913,2.2383783,4.1,1396,"['lodging', 'point_of_interest', 'establishment']","2 Pl. de la Défense, Puteaux",
1700,AC Hotel by Marriott Paris Porte Maillot,hotel,OPERATIONAL,ChIJo-6d0Ytv5kcRF76qFof7PaY,48.8822504,2.2818786,4.3,736,"['lodging', 'point_of_interest', 'establishment']","6 Rue Gustave Charpentier, Paris",
1701,Hotel Charlemagne,hotel,OPERATIONAL,ChIJEWmtmCNy5kcRRM1dW8DDP_A,48.8847016,2.2586895,3.8,333,"['lodging', 'point_of_interest', 'establishment']","1 Rue Charcot, Neuilly-sur-Seine",
1702,Neuilly Park Hotel,hotel,OPERATIONAL,ChIJR3Tcm2Fl5kcRQrQc4EPahPo,48.88188710000001,2.276679,4.1,258,"['lodging', 'point_of_interest', 'establishment']","23 Rue Madeleine Michelis, Neuilly-sur-Seine",
1703,Pullman Paris la Défense,hotel,OPERATIONAL,ChIJlY45EAFl5kcRA6jDm8H17g0,48.89506739999999,2.2390057,4.4,2880,"['lodging', 'point_of_interest', 'establishment']","La Defense, Courbevoie FR, 11 Av. de l'Arche, Paris",
1704,Citadines Apart'hotel La Défense Paris,hotel,OPERATIONAL,ChIJuf5Naw5l5kcRAFHyza1fbIc,48.8885885,2.2523778,3.8,817,"['city_hall', 'lodging', 'local_government_office', 'point_of_interest', 'establishment']","Les Saisons, 1-8 Bd de Neuilly, Courbevoie",
1705,Hôtel Mercure Paris Pont de Levallois Neuilly,hotel,OPERATIONAL,ChIJEXSBan5l5kcRVnCwEAw58xY,48.8940879,2.2785007,4.2,172,"['lodging', 'point_of_interest', 'establishment']","19 Rue Paul Vaillant Couturier, Levallois-Perret",
1706,Le 5 Particulier,hotel,OPERATIONAL,ChIJ0b426WBl5kcRkmxxpiJBOW4,48.8794456,2.2749559,4.3,38,"['city_hall', 'lodging', 'local_government_office', 'point_of_interest', 'establishment']","5 Rue Paul Déroulède, Neuilly-sur-Seine",
1707,Hôtel Mercure Paris La Défense Grande Arche,hotel,OPERATIONAL,ChIJD_WvOPdk5kcRpmgz1ASLL1Y,48.895774,2.2231625,3.6,914,"['lodging', 'point_of_interest', 'establishment']","17/20 Esplanade Ch. De Gaulle, Rue des 3 Fontanot, Nanterre",
1708,Résidence Mercure Paris La Défense Grande Arche,hotel,OPERATIONAL,ChIJi8lFmiJl5kcRwqUrx-kP11M,48.8956422,2.222387,2.4,23,"['lodging', 'point_of_interest', 'establishment']","20 Esp. Charles de Gaulle, Nanterre",
1709,Arena Hôtel La Défense,hotel,OPERATIONAL,ChIJJ1se8_Zk5kcRonxz5amjVyA,48.8959155,2.2198464,4.1,451,"['lodging', 'point_of_interest', 'establishment']","19 Rue Salvador Allende, Nanterre",
1710,OKKO Hotels Paris la Défense,hotel,OPERATIONAL,ChIJ-xlsJf9k5kcRvVVNwFberao,48.8968253,2.2304846,4.1,147,"['lodging', 'point_of_interest', 'establishment']","2261 Bd de la Défense, Nanterre",
1711,Nest Paris la Défense - MGallery,hotel,OPERATIONAL,ChIJI800ANpxrBIRfz8mYSFadww,48.888713,2.2467628,4.3,1107,"['lodging', 'point_of_interest', 'establishment']","Gps: 33 Voie Des Sculpteurs 33 Voie Des Sculpteurs"" Gps, Puteaux",
1712,Le Bon Hôtel,hotel,OPERATIONAL,ChIJ-_QIt21l5kcR6-fDY2FgV0E,48.8861358,2.2610694,3.6,361,"['lodging', 'point_of_interest', 'establishment']","13 Rue du Château, Neuilly-sur-Seine",
1713,Le 37 Bis,hotel,OPERATIONAL,ChIJvT9HCYpv5kcRBIS7HeLcLsI,48.8819154,2.2792331,4.1,279,"['lodging', 'point_of_interest', 'establishment']","37 Bis Av. du Roule, Neuilly-sur-Seine",
1714,Hotel Particulier,hotel,OPERATIONAL,ChIJjadGKXZl5kcRiMBQiR33bgk,48.8853012,2.2425571,4.5,14,"['lodging', 'point_of_interest', 'establishment']","La Defense, 37 Rue Rousselle, Puteaux",
1715,Arabic Restaurant Lebnanes,restaurant,OPERATIONAL,ChIJN3u7zPpv5kcR5LK9LVLVPdg,48.8656895,2.288813,3.8,28,"['restaurant', 'point_of_interest', 'food', 'establishment']","98 Av. Kléber, Paris",
1716,Balilli,restaurant,OPERATIONAL,ChIJrRRttudv5kcRSz0j1g6zLXM,48.8659077,2.2979115,4.5,386,"['restaurant', 'point_of_interest', 'food', 'establishment']","15 Rue Goethe, Paris",
1717,Hansan..Restaurant,restaurant,OPERATIONAL,ChIJRxEf_VZl5kcRyrVy3OJW3pE,48.8651298,2.2742614,3.8,79,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']","192 Av. Victor Hugo, Paris",3
1718,Waknine,restaurant,OPERATIONAL,ChIJs1zYceZv5kcRrmSBZei6Inw,48.8655898,2.2953248,4.3,256,"['restaurant', 'point_of_interest', 'food', 'establishment']","9 Av. Pierre 1er de Serbie, Paris",
1719,Restaurant L'Huîtrier,restaurant,OPERATIONAL,ChIJ82HGgJRv5kcR3zcqYAOmgM0,48.87976219999999,2.2962031,4.5,345,"['restaurant', 'point_of_interest', 'food', 'establishment']","16 Rue Saussier-Leroy, Paris",3
1720,Zo,restaurant,OPERATIONAL,ChIJkw_GGsxv5kcR4c3k-RCjO3w,48.8711229,2.3181921,4.2,369,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']","13 Rue Montalivet, Paris",2
1721,مطعم سوري restaurant chamyat مطعم شاميات restaurant s restaurant shamiat restaurant shamiate hamyat,restaurant,OPERATIONAL,ChIJT_ZshVVu5kcRcVYE2EjGBPw,48.8963092,2.3287308,4.6,165,"['restaurant', 'point_of_interest', 'food', 'establishment']","138 Av. de Saint-Ouen, Paris",
1722,La Bonne Table,restaurant,OPERATIONAL,ChIJ8TJX4HJv5kcRh-fT9ieJ8QI,48.9050546,2.3020041,4.6,269,"['restaurant', 'point_of_interest', 'food', 'establishment']","119 Bd Jean Jaurès, Clichy",2
1723,Conti,restaurant,OPERATIONAL,ChIJKeaUH_Bv5kcRzsRmxuIEAmM,48.8685394,2.2891145,4.4,111,"['restaurant', 'point_of_interest', 'food', 'establishment']","72 Rue Lauriston, Paris",4
1724,Restaurant - Le Paris 17,restaurant,OPERATIONAL,ChIJrdVn241v5kcRP9t539L1QoI,48.881963,2.2885736,4.7,324,"['restaurant', 'point_of_interest', 'food', 'establishment']","41 Rue Guersant, Paris",2
1725,JJ Restaurant,restaurant,OPERATIONAL,ChIJP28OuMhv5kcRkMYfG67yyfk,48.8724387,2.3137116,4.5,176,"['restaurant', 'point_of_interest', 'food', 'establishment']","34 Rue de Penthièvre, Paris",
1726,Le Joy,restaurant,OPERATIONAL,ChIJgeAhDMJv5kcR4S12Eu3RY-M,48.8710897,2.3013355,4.4,190,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']","46 Av. George V, Paris",
1727,24 Le restaurant,restaurant,OPERATIONAL,ChIJLe0K9sVv5kcRt9qr4CrfIZU,48.8710484,2.3118763,4.7,353,"['restaurant', 'point_of_interest', 'food', 'establishment']","24 Rue Jean Mermoz, Paris",2
1728,Victor,restaurant,OPERATIONAL,ChIJ7RK3mfpv5kcRklMG9hvgOkw,48.866913,2.2875443,4.4,617,"['restaurant', 'point_of_interest', 'food', 'establishment']","101 Bis Rue Lauriston, Paris",2
1729,Door's Restaurant,restaurant,OPERATIONAL,ChIJA6N2Yqdv5kcRMQ0HmF_FhHE,48.8977947,2.3104861,3.9,68,"['restaurant', 'point_of_interest', 'food', 'establishment']","2 Rue du 8 Mai 1945, Clichy",
1730,Restaurant DIEP,restaurant,OPERATIONAL,ChIJu9flycVv5kcRdQKnRQFbTh0,48.8695235,2.3030426,3.7,1239,"['restaurant', 'point_of_interest', 'food', 'establishment']","55 Rue Pierre Charron, Paris",3
1731,Restaurant de Sers,restaurant,OPERATIONAL,ChIJm6yXoMJv5kcRRGUGrq7DKmQ,48.868244,2.3003603,4.3,63,"['restaurant', 'point_of_interest', 'food', 'establishment']","41 Av. Pierre 1er de Serbie, Paris",
1732,Restaurant Le Franklin,restaurant,OPERATIONAL,ChIJX75m7TJv5kcRl9zu1LfL9WE,48.87028369999999,2.3102539,3.7,1204,"['restaurant', 'point_of_interest', 'food', 'establishment']","6 Av. Franklin Delano Roosevelt, Paris",
1733,"Le Relais du Parc, Restaurant and Terrace",restaurant,OPERATIONAL,ChIJZXChefpv5kcR2nn4M4TLnVw,48.86731169999999,2.285761,4.4,136,"['restaurant', 'point_of_interest', 'food', 'establishment']","55-57 Av. Raymond Poincaré, Paris",4
1734,Restaurant Chez Lucette,restaurant,OPERATIONAL,ChIJpf1Tg3Fv5kcRf1se0ZQG6JA,48.893448,2.3232717,4.6,43,"['restaurant', 'point_of_interest', 'food', 'establishment']","43 Rue de La Jonquière, Paris",
1735,Indisk restaurant i Paris,restaurant,OPERATIONAL,ChIJjTpjf4Bv5kcRkKhI2yGq2bo,48.882521,2.3260872,0.0,0,"['restaurant', 'food', 'point_of_interest', 'establishment']","37 Rue de Saint-Pétersbourg, Paris",
1736,Restaurant,restaurant,OPERATIONAL,ChIJ5arrblRv5kcRrUkvP-ESvQc,48.8710319,2.2923369,4.7,3,"['restaurant', 'food', 'point_of_interest', 'establishment']","26 Av. Kléber, Paris",
1737,Le Restaurant Le V,restaurant,OPERATIONAL,ChIJpUHheOlv5kcRXIoc9eBAUiU,48.8719618,2.2978959,4.4,97,"['restaurant', 'food', 'point_of_interest', 'establishment']","25 Rue Vernet, Paris",
1738,Au Petit Paris,restaurant,OPERATIONAL,ChIJB8H8I5Rv5kcRREuf80EUDEE,48.8819895,2.2978256,4.7,183,"['restaurant', 'food', 'point_of_interest', 'establishment']","32 Rue Rennequin, Paris",2
1739,Le Gabriel,restaurant,OPERATIONAL,ChIJA1PHDM9v5kcRsdD0Snjw06k,48.8697972,2.3133111,4.6,673,"['restaurant', 'food', 'point_of_interest', 'establishment']","42 Av. Gabriel, Paris",
1740,Restaurant Oxte,restaurant,OPERATIONAL,ChIJCU_1nuxv5kcRmfS3m_h6mCg,48.87589939999999,2.2953807,4.6,469,"['restaurant', 'food', 'point_of_interest', 'establishment']","5 Rue Troyon, Paris",
1741,SILK PARIS Restaurant Lounge,restaurant,OPERATIONAL,ChIJr1v5iYJv5kcRr9UqStADjcg,48.8837759,2.2906921,4.6,243,"['restaurant', 'food', 'point_of_interest', 'establishment']","13b Rue Vernier, Paris",
1742,CAFE COMPTOIR RESTAURANT....PIZZAS...Tagliatelles,restaurant,OPERATIONAL,ChIJgY6UyYBv5kcRS7bOKooANh4,48.8753172,2.2964546,0.0,0,"['restaurant', 'food', 'point_of_interest', 'establishment']","6 Av. de Wagram, Paris",
1743,Restaurent,restaurant,OPERATIONAL,ChIJidLVtzdv5kcR4a3UgCXCoOE,48.88743290000001,2.3119648,1.0,2,"['restaurant', 'food', 'point_of_interest', 'establishment']","106 Rue de Saussure, Paris",
1744,Gallika,restaurant,OPERATIONAL,ChIJMwfymTNu5kcRm14S0UxtTWg,48.8706486,2.3267501,4.2,334,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","7 Rue Godot de Mauroy, Paris",2
1745,Restaurant Chez Zhong,restaurant,OPERATIONAL,ChIJo8O-NuVv5kcRHh2k3WDssvI,48.8656711,2.2894489,4.1,549,"['restaurant', 'food', 'point_of_interest', 'establishment']","69 Av. Kléber, Paris",2
1746,Lunch&CO Restaurant,restaurant,OPERATIONAL,ChIJq2GvlDRu5kcRGaeIubbHz5Q,48.8729267,2.325139,0.0,0,"['restaurant', 'food', 'point_of_interest', 'establishment']","7 Rue Greffulhe, Paris",
1747,Restaurant LE Drugstore,restaurant,OPERATIONAL,ChIJgfoVfI5v5kcRddBtmdEkm18,48.87251329999999,2.2970568,4.3,494,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']","133 Av. des Champs-Élysées, Paris",
1748,Restaurant Dos Almas,restaurant,OPERATIONAL,ChIJH9-GIJ1v5kcRv0ojpSwv-iw,48.8652454,2.3044583,4.4,118,"['restaurant', 'food', 'point_of_interest', 'establishment']","35 Rue Jean Goujon, Paris",
1749,Le Coq,restaurant,OPERATIONAL,ChIJ86rCtf5v5kcRfZpg6Ccc9NY,48.8635475,2.2878919,3.9,2381,"['restaurant', 'food', 'point_of_interest', 'establishment']","2 Pl. du Trocadéro et du 11 Novembre, Paris",3
1750,Restaurant Helen,restaurant,OPERATIONAL,ChIJQYII-cBv5kcRK4u21uvRoFE,48.875053,2.304002,4.5,198,"['restaurant', 'food', 'point_of_interest', 'establishment']","3 Rue Berryer, Paris",4
1751,6 New-York,restaurant,OPERATIONAL,ChIJc5Ooeudv5kcRcdi78t9C8CE,48.8641911,2.2996676,4.5,703,"['restaurant', 'food', 'point_of_interest', 'establishment']","6 Av. de New York, Paris",3
1752,Origines,restaurant,OPERATIONAL,ChIJ9fe5qYZv5kcRmU6zbLZxuEM,48.8702721,2.311283,4.9,534,"['restaurant', 'food', 'point_of_interest', 'establishment']","6 Rue de Ponthieu, Paris",
1753,GINGER Restaurant,restaurant,OPERATIONAL,ChIJi92O1cJv5kcRDZ__QzIYkQc,48.8673115,2.3031136,4.0,282,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","11 Rue de la Tremoille, Paris",
1754,Mayfair Garden,restaurant,OPERATIONAL,ChIJz_qvQu5v5kcR5-AeN9HpyY4,48.8648594,2.2896304,4.6,1612,"['restaurant', 'food', 'point_of_interest', 'establishment']","33 Rue de Longchamp, Paris",2
1755,Les Demoiselles Restaurant Café Paris 17,restaurant,OPERATIONAL,ChIJP1mKHr5v5kcRuQ5dR4pjJEs,48.8812074,2.3016923,4.4,656,"['restaurant', 'food', 'point_of_interest', 'establishment']","23 Rue Léon Jost, Paris",2
1756,Restaurant du Marriott,restaurant,OPERATIONAL,ChIJ-XehM5Vv5kcRgffrlQtHLPs,48.8718732,2.3057291,5.0,2,"['restaurant', 'food', 'point_of_interest', 'establishment']","70 Av. des Champs-Élysées, Paris",
1757,Monsieur Restaurant,restaurant,OPERATIONAL,ChIJMfkUJ8Jv5kcRcxLjpTUDV9E,48.8722583,2.3035365,4.3,103,"['restaurant', 'food', 'point_of_interest', 'establishment']","7 Rue de Berri, Paris",4
1758,Gallika Boétie - Restaurant Grec,restaurant,OPERATIONAL,ChIJw9vJX9hv5kcRuUGX5Ill-gE,48.8741511,2.3165264,4.6,25,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","20 bis Rue La Boétie, Paris",
1759,Élysées Ottoman PERA,restaurant,OPERATIONAL,ChIJVwk8YcFv5kcRQeUuzG1lqDc,48.87232909999999,2.3047689,4.1,1829,"['restaurant', 'food', 'point_of_interest', 'establishment']","70 Rue de Ponthieu, Paris",2
1760,Restaurant Le Café M,restaurant,OPERATIONAL,ChIJZ6RCaMtv5kcRJucNK8olA_M,48.8728918,2.321538,4.3,70,"['restaurant', 'food', 'point_of_interest', 'establishment']","Hyatt Paris Madeleine, 24 Bd Malesherbes, Paris",3
1761,Le Panna Cotta,restaurant,OPERATIONAL,ChIJJcmiVu9v5kcRQXN1Fzt6peY,48.8801224,2.2856758,5.0,82,"['restaurant', 'night_club', 'bar', 'food', 'point_of_interest', 'establishment']","9 Rue Belidor, Paris",
